flickr_id,mos,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
3887621073,1.5800000000,960,540,yuv420p,29.97002997003,240,8,1768430
4265470174,1.5600000000,960,540,yuv420p,29.97002997003,240,8,1767815
5570426341,1.5600000000,960,540,yuv420p,24,192,8,525109
7074513729,1.5600000000,960,540,yuv420p,29.97002997003,240,8,4071187
3471567822,1.5200000000,960,540,yuv420p,29.97002997003,240,8,1313443
6184163826,1.5200000000,960,540,yuv420p,29.97002997003,240,8,4561759
9369433766,1.5200000000,960,540,yuv420p,23.976,181,8,1418359
9445782126,1.5200000000,960,540,yuv420p,29.97,240,8,1320336
6028497716,1.4800000000,960,540,yuv420p,24,192,8,743572
10925288616,1.4600000000,960,540,yuv420p,24,192,8,3688742
6807638360,1.4600000000,960,540,yuv420p,24,192,8,906732
8483400755,1.4600000000,960,540,yuv420p,29.97002997003,240,8,3900277
4744073127,1.4200000000,960,540,yuv420p,29.97002997003,240,8,1330777
8724380666,1.4000000000,960,540,yuv420p,29.97002997003,240,8,718575
5319047612,1.3468634690,960,540,yuv420p,29.97002997003,240,8,3342988
6408325533,1.2600000000,960,540,yuv420p,29.97002997003,240,8,4271015
8536919744,1.2200000000,960,540,yuv420p,24,192,8,480856
